data,Precipitação,Temperatura
2017-05-15,8.8,7.715354166666667
2017-05-16,1.2000000000000002,7.673125
2017-05-17,8.0,6.901125
2017-05-18,0.0,7.02375
2017-05-19,2.8000000000000003,7.91375
2017-05-20,1.6,6.982833333333333
2017-05-21,5.6000000000000005,6.955000000000001
2017-05-22,2.4,7.352666666666667
2017-05-23,1.0,7.903520833333334
2017-05-24,0.0,8.3619375
2017-05-25,0.0,10.026666666666667
2017-05-26,0.0,7.5718958333333335
2017-05-27,0.0,7.254354166666666
2017-05-28,0.4,8.332145833333334
2017-05-29,0.2,7.591104166666667
2017-05-30,1.0,6.5750416666666665
2017-05-31,1.8,7.256145833333334
2017-06-01,0.0,7.708666666666667
2017-06-02,0.0,7.3591875
2017-06-03,0.0,7.624479166666667
2017-06-04,0.0,7.775083333333334
2017-06-05,0.0,8.566166666666666
2017-06-06,0.0,6.445937499999999
2017-06-07,0.0,7.0688125
2017-06-08,0.0,7.187854166666667
2017-06-09,0.0,7.1203125
2017-06-10,0.2,7.575583333333333
2017-06-11,0.0,7.5709375
2017-06-12,0.0,7.101479166666667
2017-06-13,2.4,6.829770833333334
2017-06-14,0.2,6.869395833333333
2017-06-15,0.0,7.278270833333334
2017-06-16,0.0,8.180791666666666
2017-06-17,0.0,7.585333333333334
2017-06-18,0.0,6.797041666666666
2017-06-19,0.0,7.730270833333333
2017-06-20,0.0,6.6486875
2017-06-21,0.8,7.988208333333333
2017-06-22,0.0,7.2154375
2017-06-23,0.6,7.463104166666667
2017-06-24,0.0,6.486166666666667
2017-06-25,0.0,6.919395833333333
2017-06-26,0.0,6.858666666666667
2017-06-27,0.0,5.364416666666667
2017-06-28,0.0,6.831291666666666
2017-06-29,0.2,6.808645833333333
2017-06-30,0.0,6.4659375
2017-07-01,0.0,7.1363125
2017-07-02,0.0,8.036833333333334
2017-07-03,0.0,6.704291666666666
2017-07-04,0.0,6.558520833333334
2017-07-05,0.0,6.114229166666667
2017-07-06,0.2,6.484125
2017-07-07,0.2,6.590083333333333
2017-07-08,0.0,6.489395833333333
2017-07-09,0.0,7.782020833333333
2017-07-10,0.0,8.1425625
2017-07-11,0.0,8.4001875
2017-07-12,0.0,6.383187500000001
2017-07-13,0.0,7.042791666666666
2017-07-14,0.0,7.137125
2017-07-15,0.0,6.057270833333334
2017-07-16,0.0,6.037145833333334
2017-07-17,0.0,6.4136041666666666
2017-07-18,0.0,6.665791666666667
2017-07-19,0.0,7.669791666666666
2017-07-20,0.0,7.1628541666666665
2017-07-21,0.0,8.558125
2017-07-22,0.0,7.967020833333334
2017-07-23,0.0,7.757479166666666
2017-07-24,0.0,9.1993125
2017-07-25,0.0,9.44675
2017-07-26,0.0,9.765375
2017-07-27,0.0,9.004666666666667
2017-07-28,0.0,7.267541666666666
2017-07-29,0.0,6.8510625
2017-07-30,0.0,7.258583333333333
2017-07-31,0.0,7.140708333333333
2017-08-01,0.0,7.451020833333334
2017-08-02,0.0,7.5728125
2017-08-03,0.0,6.240333333333333
2017-08-04,0.0,7.264708333333334
2017-08-05,0.0,6.722104166666667
2017-08-06,0.0,7.646020833333334
2017-08-07,0.0,7.239916666666667
2017-08-08,0.0,6.7994375
2017-08-09,0.0,6.507041666666667
2017-08-10,0.0,6.936812499999999
2017-08-11,0.0,6.1025
2017-08-12,0.0,6.144479166666667
2017-08-13,0.0,6.624458333333333
2017-08-14,0.0,6.317374999999999
2017-08-15,0.0,6.7495208333333325
2017-08-16,0.0,7.036520833333333
2017-08-17,0.0,6.465333333333334
2017-08-18,0.0,5.6769375
2017-08-19,0.0,7.1390625000000005
2017-08-20,1.0,7.800833333333333
2017-08-21,0.0,8.2285625
